"","P_CODE","REEF","SITE_NO","TRANSECT_NO","LATITUDE","LONGITUDE","REPORT_YEAR","DATE","fYEAR","fDEPTH","REEF_ZONE","fGROUP","GROUP_DESC","COUNT","TOTAL","PERC_COVER","ZONE_DEPTH","tier4","tier5"
"131","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",744,2850,0.261052631578947,"_.9",1819,10614
"132","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",1606,5050,0.318019801980198,"_.9",1819,10614
"133","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",790,2700,0.292592592592593,"_.9",1819,10614
"134","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",161,2800,0.0575,"_.9",1819,10614
"135","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",172,2850,0.0603508771929825,"_.9",1819,10614
"136","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",210,2700,0.0777777777777778,"_.9",1819,10614
"137","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",1047,5350,0.195700934579439,"_.9",1819,10614
"138","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",293,2750,0.106545454545455,"_.9",1819,10614
"139","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",727,5300,0.137169811320755,"_.9",1819,10614
"140","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",644,3350,0.192238805970149,"_.9",1819,10614
"141","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",764,3005,0.254242928452579,"_.6",1819,10614
"142","1","Agincourt Reef No.1 Site 3","1654","1",-16.0475666666667,145.8716,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",772,3300,0.233939393939394,"_.9",1819,10614
"143","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",595,2400,0.247916666666667,"_.9",1819,10614
"144","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",799,2950,0.270847457627119,"_.9",1819,10614
"145","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",1797,5100,0.352352941176471,"_.9",1819,10614
"146","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",805,2500,0.322,"_.9",1819,10614
"147","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",416,2650,0.156981132075472,"_.9",1819,10614
"148","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",361,2750,0.131272727272727,"_.9",1819,10614
"149","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",522,2650,0.196981132075472,"_.9",1819,10614
"150","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",1341,5000,0.2682,"_.9",1819,10614
"151","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",418,3000,0.139333333333333,"_.9",1819,10614
"152","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",706,4900,0.144081632653061,"_.9",1819,10614
"153","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",498,3000,0.166,"_.9",1819,10614
"154","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",608,2875,0.211478260869565,"_.6",1819,10614
"155","1","Agincourt Reef No.1 Site 3","1654","2",-16.0475666666667,145.8716,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",792,3449,0.229631777326761,"_.9",1819,10614
"156","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",664,2500,0.2656,"_.9",1819,10614
"157","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",620,2600,0.238461538461538,"_.9",1819,10614
"158","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",1475,4900,0.301020408163265,"_.9",1819,10614
"159","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",867,2450,0.353877551020408,"_.9",1819,10614
"160","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",241,2400,0.100416666666667,"_.9",1819,10614
"161","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",322,2800,0.115,"_.9",1819,10614
"162","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",312,2800,0.111428571428571,"_.9",1819,10614
"163","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",1293,5150,0.251067961165049,"_.9",1819,10614
"164","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",353,2900,0.121724137931034,"_.9",1819,10614
"165","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",651,4750,0.137052631578947,"_.9",1819,10614
"166","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",622,3250,0.191384615384615,"_.9",1819,10614
"167","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",518,2465,0.210141987829615,"_.6",1819,10614
"168","1","Agincourt Reef No.1 Site 3","1654","3",-16.0475666666667,145.8716,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",921,3847,0.239407330387315,"_.9",1819,10614
"169","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",833,2600,0.320384615384615,"_.9",1819,10614
"170","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",697,2600,0.268076923076923,"_.9",1819,10614
"171","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",1547,4955,0.312209889001009,"_.9",1819,10614
"172","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",742,2700,0.274814814814815,"_.9",1819,10614
"173","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",195,2600,0.075,"_.9",1819,10614
"174","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",296,2800,0.105714285714286,"_.9",1819,10614
"175","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",254,2550,0.0996078431372549,"_.9",1819,10614
"176","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",1091,5600,0.194821428571429,"_.9",1819,10614
"177","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",437,3400,0.128529411764706,"_.9",1819,10614
"178","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",446,4000,0.1115,"_.9",1819,10614
"179","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",528,3310,0.159516616314199,"_.9",1819,10614
"180","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",784,2670,0.293632958801498,"_.6",1819,10614
"181","1","Agincourt Reef No.1 Site 3","1654","4",-16.0475666666667,145.8716,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",638,3350,0.19044776119403,"_.9",1819,10614
"182","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",602,2800,0.215,"_.9",1819,10614
"183","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",1484,4950,0.29979797979798,"_.9",1819,10614
"184","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",647,2700,0.23962962962963,"_.9",1819,10614
"185","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",249,2450,0.101632653061224,"_.9",1819,10614
"186","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",433,3050,0.141967213114754,"_.9",1819,10614
"187","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",371,2900,0.127931034482759,"_.9",1819,10614
"188","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",1397,5450,0.256330275229358,"_.9",1819,10614
"189","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",490,3550,0.138028169014085,"_.9",1819,10614
"190","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",432,3950,0.109367088607595,"_.9",1819,10614
"191","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",600,3465,0.173160173160173,"_.9",1819,10614
"192","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",765,2755,0.277676950998185,"_.6",1819,10614
"193","1","Agincourt Reef No.1 Site 3","1654","5",-16.0475666666667,145.8716,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",885,3399,0.260370697263901,"_.9",1819,10614
"194","1","Arlington Reef Site 1","482","1",-16.6461,146.1107,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",385,2500,0.154,"_.9",1819,11120
"195","1","Arlington Reef Site 1","482","1",-16.6461,146.1107,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",394,2500,0.1576,"_.9",1819,11120
"196","1","Arlington Reef Site 1","482","1",-16.6461,146.1107,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",377,2450,0.153877551020408,"_.9",1819,11120
"197","1","Arlington Reef Site 1","482","1",-16.6461,146.1107,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",419,2650,0.15811320754717,"_.9",1819,11120
"198","1","Arlington Reef Site 1","482","1",-16.6461,146.1107,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",612,2600,0.235384615384615,"_.9",1819,11120
"199","1","Arlington Reef Site 1","482","1",-16.6461,146.1107,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",701,3800,0.184473684210526,"_.9",1819,11120
"200","1","Arlington Reef Site 1","482","1",-16.6461,146.1107,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",385,3550,0.108450704225352,"_.9",1819,11120
"201","1","Arlington Reef Site 1","482","1",-16.6461,146.1107,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",560,3550,0.157746478873239,"_.9",1819,11120
"202","1","Arlington Reef Site 1","482","2",-16.6461,146.1107,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",262,2500,0.1048,"_.9",1819,11120
"203","1","Arlington Reef Site 1","482","2",-16.6461,146.1107,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",415,2500,0.166,"_.9",1819,11120
"204","1","Arlington Reef Site 1","482","2",-16.6461,146.1107,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",224,2600,0.0861538461538462,"_.9",1819,11120
"205","1","Arlington Reef Site 1","482","2",-16.6461,146.1107,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",271,2600,0.104230769230769,"_.9",1819,11120
"206","1","Arlington Reef Site 1","482","2",-16.6461,146.1107,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",552,2650,0.208301886792453,"_.9",1819,11120
"207","1","Arlington Reef Site 1","482","2",-16.6461,146.1107,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",639,3649,0.175116470265826,"_.9",1819,11120
"208","1","Arlington Reef Site 1","482","2",-16.6461,146.1107,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",474,3950,0.12,"_.9",1819,11120
"209","1","Arlington Reef Site 1","482","2",-16.6461,146.1107,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",317,3150,0.100634920634921,"_.9",1819,11120
"210","1","Arlington Reef Site 1","482","3",-16.6461,146.1107,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",502,2600,0.193076923076923,"_.9",1819,11120
"211","1","Arlington Reef Site 1","482","3",-16.6461,146.1107,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",322,2450,0.131428571428571,"_.9",1819,11120
"212","1","Arlington Reef Site 1","482","3",-16.6461,146.1107,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",146,2400,0.0608333333333333,"_.9",1819,11120
"213","1","Arlington Reef Site 1","482","3",-16.6461,146.1107,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",242,2500,0.0968,"_.9",1819,11120
"214","1","Arlington Reef Site 1","482","3",-16.6461,146.1107,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",375,2500,0.15,"_.9",1819,11120
"215","1","Arlington Reef Site 1","482","3",-16.6461,146.1107,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",424,3341,0.126908111343909,"_.9",1819,11120
"216","1","Arlington Reef Site 1","482","3",-16.6461,146.1107,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",263,3850,0.0683116883116883,"_.9",1819,11120
"217","1","Arlington Reef Site 1","482","3",-16.6461,146.1107,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",366,3300,0.110909090909091,"_.9",1819,11120
"218","1","Arlington Reef Site 1","482","4",-16.6461,146.1107,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",338,2600,0.13,"_.9",1819,11120
"219","1","Arlington Reef Site 1","482","4",-16.6461,146.1107,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",225,2500,0.09,"_.9",1819,11120
"220","1","Arlington Reef Site 1","482","4",-16.6461,146.1107,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",215,2600,0.0826923076923077,"_.9",1819,11120
"221","1","Arlington Reef Site 1","482","4",-16.6461,146.1107,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",310,2700,0.114814814814815,"_.9",1819,11120
"222","1","Arlington Reef Site 1","482","4",-16.6461,146.1107,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",558,2600,0.214615384615385,"_.9",1819,11120
"223","1","Arlington Reef Site 1","482","4",-16.6461,146.1107,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",581,2999,0.193731243747916,"_.9",1819,11120
"224","1","Arlington Reef Site 1","482","4",-16.6461,146.1107,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",341,3950,0.0863291139240506,"_.9",1819,11120
"225","1","Arlington Reef Site 1","482","4",-16.6461,146.1107,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",316,3150,0.10031746031746,"_.9",1819,11120
"226","1","Arlington Reef Site 1","482","5",-16.6461,146.1107,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",558,2500,0.2232,"_.9",1819,11120
"227","1","Arlington Reef Site 1","482","5",-16.6461,146.1107,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",535,2500,0.214,"_.9",1819,11120
"228","1","Arlington Reef Site 1","482","5",-16.6461,146.1107,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",472,2650,0.17811320754717,"_.9",1819,11120
"229","1","Arlington Reef Site 1","482","5",-16.6461,146.1107,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",649,2700,0.24037037037037,"_.9",1819,11120
"230","1","Arlington Reef Site 1","482","5",-16.6461,146.1107,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",709,2600,0.272692307692308,"_.9",1819,11120
"231","1","Arlington Reef Site 1","482","5",-16.6461,146.1107,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",834,3000,0.278,"_.9",1819,11120
"232","1","Arlington Reef Site 1","482","5",-16.6461,146.1107,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",516,3950,0.130632911392405,"_.9",1819,11120
"233","1","Arlington Reef Site 1","482","5",-16.6461,146.1107,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",379,2800,0.135357142857143,"_.9",1819,11120
"234","1","Arlington Reef Site 2","1508","1",-16.6488,146.112666666667,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",629,2600,0.241923076923077,"_.9",1819,11120
"235","1","Arlington Reef Site 2","1508","1",-16.6488,146.112666666667,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",582,2500,0.2328,"_.9",1819,11120
"236","1","Arlington Reef Site 2","1508","1",-16.6488,146.112666666667,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",404,2500,0.1616,"_.9",1819,11120
"237","1","Arlington Reef Site 2","1508","1",-16.6488,146.112666666667,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",620,2600,0.238461538461538,"_.9",1819,11120
"238","1","Arlington Reef Site 2","1508","1",-16.6488,146.112666666667,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",895,2655,0.337099811676083,"_.9",1819,11120
"239","1","Arlington Reef Site 2","1508","1",-16.6488,146.112666666667,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",793,3450,0.229855072463768,"_.9",1819,11120
"240","1","Arlington Reef Site 2","1508","1",-16.6488,146.112666666667,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",532,4000,0.133,"_.9",1819,11120
"241","1","Arlington Reef Site 2","1508","1",-16.6488,146.112666666667,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",335,3250,0.103076923076923,"_.9",1819,11120
"242","1","Arlington Reef Site 2","1508","2",-16.6488,146.112666666667,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",664,2800,0.237142857142857,"_.9",1819,11120
"243","1","Arlington Reef Site 2","1508","2",-16.6488,146.112666666667,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",682,2550,0.267450980392157,"_.9",1819,11120
"244","1","Arlington Reef Site 2","1508","2",-16.6488,146.112666666667,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",567,2650,0.213962264150943,"_.9",1819,11120
"245","1","Arlington Reef Site 2","1508","2",-16.6488,146.112666666667,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",611,2550,0.239607843137255,"_.9",1819,11120
"246","1","Arlington Reef Site 2","1508","2",-16.6488,146.112666666667,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",724,2550,0.283921568627451,"_.9",1819,11120
"247","1","Arlington Reef Site 2","1508","2",-16.6488,146.112666666667,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",778,3748,0.207577374599787,"_.9",1819,11120
"248","1","Arlington Reef Site 2","1508","2",-16.6488,146.112666666667,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",514,4450,0.115505617977528,"_.9",1819,11120
"249","1","Arlington Reef Site 2","1508","2",-16.6488,146.112666666667,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",410,3300,0.124242424242424,"_.9",1819,11120
"250","1","Arlington Reef Site 2","1508","3",-16.6488,146.112666666667,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",604,2700,0.223703703703704,"_.9",1819,11120
"251","1","Arlington Reef Site 2","1508","3",-16.6488,146.112666666667,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",513,2550,0.201176470588235,"_.9",1819,11120
"252","1","Arlington Reef Site 2","1508","3",-16.6488,146.112666666667,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",355,2750,0.129090909090909,"_.9",1819,11120
"253","1","Arlington Reef Site 2","1508","3",-16.6488,146.112666666667,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",466,2600,0.179230769230769,"_.9",1819,11120
"254","1","Arlington Reef Site 2","1508","3",-16.6488,146.112666666667,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",858,2650,0.32377358490566,"_.9",1819,11120
"255","1","Arlington Reef Site 2","1508","3",-16.6488,146.112666666667,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",760,3249,0.233918128654971,"_.9",1819,11120
"256","1","Arlington Reef Site 2","1508","3",-16.6488,146.112666666667,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",569,4150,0.13710843373494,"_.9",1819,11120
"257","1","Arlington Reef Site 2","1508","3",-16.6488,146.112666666667,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",447,3150,0.141904761904762,"_.9",1819,11120
"258","1","Arlington Reef Site 2","1508","4",-16.6488,146.112666666667,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",404,2455,0.164562118126273,"_.9",1819,11120
"259","1","Arlington Reef Site 2","1508","4",-16.6488,146.112666666667,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",531,2550,0.208235294117647,"_.9",1819,11120
"260","1","Arlington Reef Site 2","1508","4",-16.6488,146.112666666667,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",372,2450,0.151836734693878,"_.9",1819,11120
"261","1","Arlington Reef Site 2","1508","4",-16.6488,146.112666666667,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",703,2650,0.265283018867925,"_.9",1819,11120
"262","1","Arlington Reef Site 2","1508","4",-16.6488,146.112666666667,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",641,2650,0.24188679245283,"_.9",1819,11120
"263","1","Arlington Reef Site 2","1508","4",-16.6488,146.112666666667,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",845,3200,0.2640625,"_.9",1819,11120
"264","1","Arlington Reef Site 2","1508","4",-16.6488,146.112666666667,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",477,4300,0.11093023255814,"_.9",1819,11120
"265","1","Arlington Reef Site 2","1508","4",-16.6488,146.112666666667,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",551,2950,0.186779661016949,"_.9",1819,11120
"266","1","Arlington Reef Site 2","1508","5",-16.6488,146.112666666667,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",518,2600,0.199230769230769,"_.9",1819,11120
"267","1","Arlington Reef Site 2","1508","5",-16.6488,146.112666666667,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",610,2650,0.230188679245283,"_.9",1819,11120
"268","1","Arlington Reef Site 2","1508","5",-16.6488,146.112666666667,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",325,2650,0.122641509433962,"_.9",1819,11120
"269","1","Arlington Reef Site 2","1508","5",-16.6488,146.112666666667,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",539,2600,0.207307692307692,"_.9",1819,11120
